TERYT Gminy,Gmina,Liczba wyborców uprawnionych do głosowania,Liczba głosów ważnych,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
300104,gm. Margonin,4826,3559,71,966,264,970,237,1009,42,0,0,0,0,0
300105,gm. Szamocin,5608,3773,118,737,242,1234,293,1095,54,0,0,0,0,0
300201,m. Czarnków,7737,5694,68,808,414,1418,283,2621,82,0,0,0,0,0
300202,gm. Czarnków,8566,5737,92,1021,399,1871,464,1774,116,0,0,0,0,0
300203,gm. Drawsko,4419,3015,69,448,220,1185,242,798,53,0,0,0,0,0
300204,gm. Krzyż Wielkopolski,6297,4102,58,601,334,1367,235,1432,75,0,0,0,0,0
300205,gm. Lubasz,5696,4113,72,801,261,1225,322,1373,59,0,0,0,0,0
300206,gm. Połajewo,4676,3255,56,539,232,1285,278,818,47,0,0,0,0,0
300207,gm. Trzcianka,17381,12257,153,1989,935,3375,724,4833,248,0,0,0,0,0
300208,gm. Wieleń,9221,5886,90,1134,410,2081,392,1633,146,0,0,0,0,0
300301,m. Gniezno,49654,36864,466,7500,5646,9782,2237,10673,365,195,0,0,0,0
300302,gm. Czerniejewo,6093,4389,83,675,566,1497,325,1170,45,28,0,0,0,0
300303,gm. Gniezno,10036,7783,120,1671,927,2112,650,2207,74,22,0,0,0,0
300304,gm. Kiszkowo,4194,2994,54,563,374,1050,247,635,46,25,0,0,0,0
300305,gm. Kłecko,5546,3977,64,678,484,1578,321,743,71,38,0,0,0,0
300306,gm. Łubowo,5393,4076,59,832,449,1254,318,1053,83,28,0,0,0,0
300307,gm. Mieleszyn,2901,1980,43,277,295,805,129,400,19,12,0,0,0,0
300308,gm. Niechanowo,4510,3381,64,462,801,1233,228,542,40,11,0,0,0,0
300309,gm. Trzemeszno,10483,6923,149,1046,1007,2514,547,1545,92,23,0,0,0,0
300310,gm. Witkowo,9972,7298,123,1030,1211,2761,506,1534,96,37,0,0,0,0
300401,gm. Borek Wielkopolski,5503,3599,79,628,320,1569,314,622,67,0,0,0,0,0
300402,gm. Gostyń,21006,15062,354,2244,2377,4914,1295,3557,321,0,0,0,0,0
300403,gm. Krobia,9772,6471,169,986,544,2808,577,1261,126,0,0,0,0,0
300404,gm. Pępowo,4502,3193,79,480,282,1447,303,537,65,0,0,0,0,0
300405,gm. Piaski,6599,4492,93,739,441,1855,413,869,82,0,0,0,0,0
300406,gm. Pogorzela,3652,2305,49,427,210,991,199,384,45,0,0,0,0,0
300407,gm. Poniec,5752,3718,114,585,310,1581,297,776,55,0,0,0,0,0
300501,gm. Granowo,3844,2724,54,514,213,1001,246,586,110,0,0,0,0,0
300502,gm. Grodzisk Wielkopolski,14998,10839,149,1766,1151,3123,868,3508,274,0,0,0,0,0
300503,gm. Kamieniec,4939,3352,68,612,248,1271,236,876,41,0,0,0,0,0
300504,gm. Rakoniewice,9849,6754,120,1449,443,2222,564,1859,97,0,0,0,0,0
300505,gm. Wielichowo,5116,3542,72,724,247,1426,279,748,46,0,0,0,0,0
300601,gm. Jaraczewo,5966,4168,74,657,270,2063,315,730,59,0,0,0,0,0
300602,gm. Jarocin,34308,24731,472,3851,2219,8729,1539,7610,311,0,0,0,0,0
300603,gm. Kotlin,5282,3561,79,561,255,1636,279,704,47,0,0,0,0,0
300604,gm. Żerków,7779,5333,91,924,347,2673,386,855,57,0,0,0,0,0
300701,gm. Blizanów,7680,5263,144,1061,343,2194,387,1040,94,0,0,0,0,0
300702,gm. Brzeziny,4504,3162,68,632,215,1570,258,380,39,0,0,0,0,0
300703,gm. Ceków-Kolonia,3634,2457,47,408,168,1114,157,530,33,0,0,0,0,0
300704,gm. Godziesze Wielkie,7666,5519,133,794,333,2569,461,1140,89,0,0,0,0,0
300705,gm. Koźminek,5971,3999,92,728,228,2014,342,537,58,0,0,0,0,0
300706,gm. Lisków,4083,2654,58,542,173,1340,168,343,30,0,0,0,0,0
300707,gm. Mycielin,3714,2476,58,432,170,1295,178,315,28,0,0,0,0,0
300708,gm. Opatówek,8249,6209,188,906,532,2734,466,1253,130,0,0,0,0,0
300709,gm. Stawiszyn,5433,3757,94,637,290,1679,265,743,49,0,0,0,0,0
300710,gm. Szczytniki,5980,4247,93,594,216,2544,305,413,82,0,0,0,0,0
300711,gm. Żelazków,7388,5381,131,790,326,2419,362,1242,111,0,0,0,0,0
300801,gm. Baranów,6209,4609,86,705,246,1693,349,1426,104,0,0,0,0,0
300802,gm. Bralin,4607,3352,37,507,259,1158,266,1076,49,0,0,0,0,0
300803,gm. Kępno,18200,13333,197,1858,752,4418,798,5115,195,0,0,0,0,0
300804,gm. Łęka Opatowska,4010,2816,49,438,130,1215,247,678,59,0,0,0,0,0
300805,gm. Perzów,2877,1947,34,256,136,708,147,648,18,0,0,0,0,0
300806,gm. Rychtal,2881,1903,32,270,95,817,144,519,26,0,0,0,0,0
300807,gm. Trzcinica,3862,2723,39,329,91,1184,230,789,61,0,0,0,0,0
300901,m. Koło,15501,11009,225,1924,942,4053,685,2995,150,35,0,0,0,0
300902,gm. Babiak,5922,3835,88,463,204,2128,311,578,38,25,0,0,0,0
300903,gm. Chodów,2373,1458,25,159,82,830,121,187,6,48,0,0,0,0
300904,gm. Dąbie,4740,3189,62,360,167,1947,204,401,39,9,0,0,0,0
300905,gm. Grzegorzew,4310,2940,71,387,223,1572,225,398,50,14,0,0,0,0
300906,gm. Kłodawa,9474,6190,111,659,370,3273,483,1212,56,26,0,0,0,0
300907,gm. Koło,6009,4289,87,733,245,1942,368,829,74,11,0,0,0,0
300908,gm. Kościelec,5226,3726,81,569,212,1906,287,617,44,10,0,0,0,0
300909,gm. Olszówka,3414,2124,49,215,106,1342,155,223,20,14,0,0,0,0
300910,gm. Osiek Mały,4754,3301,71,551,172,1745,279,419,52,12,0,0,0,0
300911,gm. Przedecz,3141,2052,38,233,133,1128,205,289,12,14,0,0,0,0
301001,gm. Golina,9490,6641,177,1074,529,2890,448,1412,89,22,0,0,0,0
301002,gm. Grodziec,3913,2590,59,403,182,1350,191,369,27,9,0,0,0,0
301003,gm. Kazimierz Biskupi,8890,6423,220,1006,527,2683,438,1435,96,18,0,0,0,0
301004,gm. Kleczew,7622,5310,263,1071,306,2674,279,641,56,20,0,0,0,0
301005,gm. Kramsk,8833,6230,138,888,423,3062,514,1076,118,11,0,0,0,0
301006,gm. Krzymów,6269,4471,112,587,278,2200,359,854,65,16,0,0,0,0
301007,gm. Rychwał,6362,4408,252,451,624,2218,290,512,46,15,0,0,0,0
301008,gm. Rzgów,5589,3811,104,606,350,1792,280,622,49,8,0,0,0,0
301009,gm. Skulsk,4654,2871,75,346,202,1463,232,492,58,3,0,0,0,0
301010,gm. Sompolno,7942,5346,119,635,321,2956,386,825,94,10,0,0,0,0
301011,gm. Stare Miasto,9565,7165,211,1246,580,2803,492,1720,97,16,0,0,0,0
301012,gm. Ślesin,11011,7686,149,959,474,3668,535,1776,107,18,0,0,0,0
301013,gm. Wierzbinek,5371,3361,77,310,177,2205,220,318,48,6,0,0,0,0
301014,gm. Wilczyn,4604,3037,117,452,191,1619,207,401,44,6,0,0,0,0
301101,m. Kościan,18661,14547,236,2533,1567,3525,713,5782,191,0,0,0,0,0
301102,gm. Czempiń,9330,6811,165,1391,643,1915,467,2049,181,0,0,0,0,0
301103,gm. Kościan,12349,8925,214,1715,766,2818,651,2628,133,0,0,0,0,0
301104,gm. Krzywiń,7475,5298,88,1483,276,2321,347,646,137,0,0,0,0,0
301105,gm. Śmigiel,13083,9071,218,1470,646,3322,673,2562,180,0,0,0,0,0
301201,m. Sulmierzyce,2098,1448,40,257,99,608,107,316,21,0,0,0,0,0
301202,gm. Kobylin,6004,3971,95,665,252,1857,318,737,47,0,0,0,0,0
301203,gm. Koźmin Wielkopolski,9907,6649,154,1042,445,2707,518,1650,133,0,0,0,0,0
301204,gm. Krotoszyn,29806,21596,450,3802,1888,7687,1453,6039,277,0,0,0,0,0
301205,gm. Rozdrażew,3850,2668,70,475,143,1382,198,336,64,0,0,0,0,0
301206,gm. Zduny,5632,3793,112,583,384,1430,276,952,56,0,0,0,0,0
301301,gm. Krzemieniewo,6353,4246,121,647,385,1726,357,933,77,0,0,0,0,0
301302,gm. Lipno,6847,5138,180,979,480,1337,413,1672,77,0,0,0,0,0
301303,gm. Osieczna,7199,5131,156,857,455,1767,405,1421,70,0,0,0,0,0
301304,gm. Rydzyna,7716,5745,196,1010,506,1684,483,1763,103,0,0,0,0,0
301305,gm. Święciechowa,6303,4594,146,721,464,1355,407,1444,57,0,0,0,0,0
301306,gm. Wijewo,2842,2026,48,507,148,728,150,391,54,0,0,0,0,0
301307,gm. Włoszakowice,7503,5353,182,1262,413,1674,425,1311,86,0,0,0,0,0
301401,gm. Chrzypsko Wielkie,2642,1750,30,315,117,615,136,511,26,0,0,0,0,0
301402,gm. Kwilcz,4840,3203,57,545,243,1005,207,1095,51,0,0,0,0,0
301403,gm. Międzychód,13743,9836,170,1378,1473,2377,588,3719,131,0,0,0,0,0
301404,gm. Sieraków,6525,4415,63,828,328,1337,250,1542,67,0,0,0,0,0
301501,gm. Kuślin,4022,2757,56,480,147,1003,205,825,41,0,0,0,0,0
301502,gm. Lwówek,6770,4573,78,743,269,1495,312,1619,57,0,0,0,0,0
301503,gm. Miedzichowo,3007,2120,32,326,112,693,148,774,35,0,0,0,0,0
301504,gm. Nowy Tomyśl,20199,15209,233,2207,1088,3451,901,7081,248,0,0,0,0,0
301505,gm. Opalenica,12287,9130,145,1609,585,2750,597,3235,209,0,0,0,0,0
301506,gm. Zbąszyń,10308,7716,112,951,411,1825,587,3721,109,0,0,0,0,0
301601,gm. Oborniki,25324,19197,267,4801,1588,4676,1217,6224,424,0,0,0,0,0
301602,gm. Rogoźno,13202,9238,236,2022,822,2693,638,2711,116,0,0,0,0,0
301603,gm. Ryczywół,5319,3553,75,850,251,1213,240,878,46,0,0,0,0,0
301701,m. Ostrów Wielkopolski,53243,40283,607,5263,4648,11013,2333,15826,593,0,0,0,0,0
301702,gm. Nowe Skalmierzyce,11938,8544,222,1321,552,3314,621,2397,117,0,0,0,0,0
301703,gm. Odolanów,11157,7834,145,959,445,3903,617,1656,109,0,0,0,0,0
301704,gm. Ostrów Wielkopolski,14788,10710,208,1637,916,4299,814,2666,170,0,0,0,0,0
301705,gm. Przygodzice,9549,6941,108,1170,520,2786,472,1783,102,0,0,0,0,0
301706,gm. Raszków,8883,6296,131,874,452,2875,488,1378,98,0,0,0,0,0
301707,gm. Sieroszewice,7305,4962,119,715,295,2465,391,886,91,0,0,0,0,0
301708,gm. Sośnie,4974,3192,71,456,167,1556,323,590,29,0,0,0,0,0
301801,gm. Czajków,1937,1421,26,262,83,718,106,208,18,0,0,0,0,0
301802,gm. Doruchów,4028,2761,59,554,174,1273,213,460,28,0,0,0,0,0
301803,gm. Grabów nad Prosną,6019,4163,81,877,297,1703,353,771,81,0,0,0,0,0
301804,gm. Kobyla Góra,4762,3308,65,713,195,1103,302,884,46,0,0,0,0,0
301805,gm. Kraszewice,2742,1895,35,429,111,854,123,325,18,0,0,0,0,0
301806,gm. Mikstat,4420,3117,44,376,161,1786,203,482,65,0,0,0,0,0
301807,gm. Ostrzeszów,18120,12911,249,2556,1068,4043,874,3926,195,0,0,0,0,0
301901,m. Piła,52019,38911,692,5862,3281,9546,2358,16672,500,0,0,0,0,0
301902,gm. Białośliwie,3486,2443,50,463,144,920,253,569,44,0,0,0,0,0
301903,gm. Kaczory,5766,4239,74,795,293,1413,328,1221,115,0,0,0,0,0
301904,gm. Łobżenica,6925,4329,71,681,211,2180,347,727,112,0,0,0,0,0
301905,gm. Miasteczko Krajeńskie,2330,1536,35,273,92,483,130,482,41,0,0,0,0,0
301906,gm. Szydłowo,7165,5149,114,966,454,1303,409,1832,71,0,0,0,0,0
301907,gm. Ujście,5902,4066,82,667,298,1222,324,1415,58,0,0,0,0,0
301908,gm. Wyrzysk,10142,6493,99,1163,467,2378,586,1683,117,0,0,0,0,0
301909,gm. Wysoka,4738,3019,71,509,180,1268,257,672,62,0,0,0,0,0
302001,gm. Chocz,3660,2447,33,374,269,1119,215,401,36,0,0,0,0,0
302002,gm. Czermin,3697,2580,59,496,135,1319,162,361,48,0,0,0,0,0
302003,gm. Dobrzyca,6110,4117,63,971,230,1751,255,755,92,0,0,0,0,0
302004,gm. Gizałki,3498,2316,41,377,125,1253,155,329,36,0,0,0,0,0
302005,gm. Gołuchów,8498,6082,129,1198,333,2514,429,1377,102,0,0,0,0,0
302006,gm. Pleszew,22250,15683,298,2570,1182,5378,1030,5018,207,0,0,0,0,0
302101,m. Luboń,23735,19786,398,3361,2224,4068,1186,8549,0,0,0,0,0,0
302102,m. Puszczykowo,7684,6401,80,939,530,1355,351,3146,0,0,0,0,0,0
302103,gm. Buk,9753,7398,156,1216,552,2194,466,2814,0,0,0,0,0,0
302104,gm. Czerwonak,21216,17343,313,2868,1898,3770,968,7526,0,0,0,0,0,0
302105,gm. Dopiewo,23258,20353,351,3839,2049,3432,1249,9433,0,0,0,0,0,0
302106,gm. Kleszczewo,7615,6546,153,1362,625,1388,449,2569,0,0,0,0,0,0
302107,gm. Komorniki,23090,19790,308,3483,2325,3075,1111,9488,0,0,0,0,0,0
302108,gm. Kostrzyn,14876,11294,257,2045,1067,3187,877,3861,0,0,0,0,0,0
302109,gm. Kórnik,24458,20619,410,4072,1977,4044,1476,8640,0,0,0,0,0,0
302110,gm. Mosina,25541,20660,450,3411,1974,5060,1417,8348,0,0,0,0,0,0
302111,gm. Murowana Goślina,12967,10033,211,1675,1196,2343,592,4016,0,0,0,0,0,0
302112,gm. Pobiedziska,15749,12347,258,1963,1211,2996,815,5104,0,0,0,0,0,0
302113,gm. Rokietnica,15625,13362,241,2312,1303,2292,802,6412,0,0,0,0,0,0
302114,gm. Stęszew,11868,8902,153,2059,791,2309,582,3008,0,0,0,0,0,0
302115,gm. Suchy Las,14190,12414,171,2010,1230,2139,698,6166,0,0,0,0,0,0
302116,gm. Swarzędz,39435,32565,631,5760,3129,6794,2014,14237,0,0,0,0,0,0
302117,gm. Tarnowo Podgórne,23229,19935,330,3323,1800,3571,1103,9808,0,0,0,0,0,0
302201,gm. Bojanowo,6356,4187,110,740,391,1356,343,1174,73,0,0,0,0,0
302202,gm. Jutrosin,5282,3561,101,639,290,1605,303,552,71,0,0,0,0,0
302203,gm. Miejska Górka,6983,4889,122,946,436,2041,406,867,71,0,0,0,0,0
302204,gm. Pakosław,3658,2612,60,491,213,1195,231,382,40,0,0,0,0,0
302205,gm. Rawicz,23243,16851,354,2905,1672,4785,1165,5700,270,0,0,0,0,0
302301,m. Słupca,10106,7385,153,2316,496,2365,324,1623,94,14,0,0,0,0
302302,gm. Lądek,4366,2983,189,635,162,1325,185,422,55,10,0,0,0,0
302303,gm. Orchowo,2868,1899,85,282,150,802,182,361,32,5,0,0,0,0
302304,gm. Ostrowite,3894,2536,668,303,140,944,109,344,22,6,0,0,0,0
302305,gm. Powidz,1903,1477,36,275,192,497,79,338,53,7,0,0,0,0
302306,gm. Słupca,7616,5133,224,1225,275,2165,338,797,85,24,0,0,0,0
302307,gm. Strzałkowo,7665,5440,242,1164,376,2094,377,1072,98,17,0,0,0,0
302308,gm. Zagórów,6829,4310,85,782,369,1969,374,660,63,8,0,0,0,0
302401,m. Obrzycko,1814,1438,22,236,112,461,120,473,14,0,0,0,0,0
302402,gm. Duszniki,7190,5368,106,1011,368,1756,406,1559,162,0,0,0,0,0
302403,gm. Kaźmierz,7059,5322,95,880,446,1242,373,2080,206,0,0,0,0,0
302404,gm. Obrzycko,3410,2345,61,373,149,765,144,813,40,0,0,0,0,0
302405,gm. Ostroróg,3713,2638,46,384,157,843,159,1021,28,0,0,0,0,0
302406,gm. Pniewy,9287,6672,97,1046,369,1997,424,2611,128,0,0,0,0,0
302407,gm. Szamotuły,22835,17338,267,2615,1309,4408,1046,7412,281,0,0,0,0,0
302408,gm. Wronki,15515,11493,191,1891,963,2688,600,4999,161,0,0,0,0,0
302501,gm. Dominowo,2563,1800,41,315,200,658,192,356,25,13,0,0,0,0
302502,gm. Krzykosy,5471,3890,98,641,347,1499,331,920,36,18,0,0,0,0
302503,gm. Nowe Miasto nad Wartą,6820,4672,92,775,346,1861,429,1062,83,24,0,0,0,0
302504,gm. Środa Wielkopolska,25623,19442,337,3836,1883,5319,1492,6105,342,128,0,0,0,0
302505,gm. Zaniemyśl,5318,4024,69,789,346,1074,308,1352,63,23,0,0,0,0
302601,gm. Brodnica,3750,2592,62,500,262,735,195,717,76,45,0,0,0,0
302602,gm. Dolsk,4513,3051,68,524,265,1187,259,626,60,62,0,0,0,0
302603,gm. Książ Wielkopolski,6302,4078,89,795,303,1667,359,782,59,24,0,0,0,0
302604,gm. Śrem,31597,23542,433,4341,2265,6681,1693,7472,428,229,0,0,0,0
302701,m. Turek,19451,14236,240,2158,1572,5303,792,3950,190,31,0,0,0,0
302702,gm. Brudzew,4575,3207,82,452,172,1835,227,399,27,13,0,0,0,0
302703,gm. Dobra,4604,3167,71,477,184,1732,227,406,58,12,0,0,0,0
302704,gm. Kawęczyn,3943,2726,76,389,135,1595,191,293,26,21,0,0,0,0
302705,gm. Malanów,5106,3384,245,493,196,1598,253,497,74,28,0,0,0,0
302706,gm. Przykona,3603,2511,66,387,187,1316,186,339,25,5,0,0,0,0
302707,gm. Tuliszków,7876,5361,125,825,314,2789,345,874,75,14,0,0,0,0
302708,gm. Turek,7824,5694,148,988,421,2311,514,1208,81,23,0,0,0,0
302709,gm. Władysławów,6121,4485,94,560,261,2610,312,556,82,10,0,0,0,0
302801,m. Wągrowiec,18737,13974,181,3001,1644,3483,810,4597,258,0,0,0,0,0
302802,gm. Damasławek,3951,2715,46,497,246,1138,200,541,47,0,0,0,0,0
302803,gm. Gołańcz,5927,3823,73,907,298,1468,296,736,45,0,0,0,0,0
302804,gm. Mieścisko,4486,3071,43,447,196,1075,183,1088,39,0,0,0,0,0
302805,gm. Skoki,7594,5469,73,890,466,1508,389,2039,104,0,0,0,0,0
302806,gm. Wapno,2161,1415,20,433,104,461,104,275,18,0,0,0,0,0
302807,gm. Wągrowiec,9104,6204,92,1595,539,2037,435,1424,82,0,0,0,0,0
302901,gm. Przemęt,10776,7509,140,1723,519,2859,731,1403,134,0,0,0,0,0
302902,gm. Siedlec,9559,6808,164,1347,441,2109,647,1967,133,0,0,0,0,0
302903,gm. Wolsztyn,22772,16992,313,3298,1181,4477,1225,6205,293,0,0,0,0,0
303001,gm. Kołaczkowo,4429,3071,57,419,298,1358,224,569,31,115,0,0,0,0
303002,gm. Miłosław,7593,5351,99,824,748,2047,388,1165,46,34,0,0,0,0
303003,gm. Nekla,6184,4636,77,911,457,1324,363,1362,106,36,0,0,0,0
303004,gm. Pyzdry,5277,3538,48,726,225,1609,242,595,59,34,0,0,0,0
303005,gm. Września,35561,27006,477,4010,2224,8032,1839,9957,334,133,0,0,0,0
303101,m. Złotów,13619,9467,149,1220,733,2389,566,4220,190,0,0,0,0,0
303102,gm. Jastrowie,8085,5019,86,908,398,1640,319,1601,67,0,0,0,0,0
303103,gm. Krajenka,5537,3759,263,564,252,1199,281,1133,67,0,0,0,0,0
303104,gm. Lipka,4077,2500,52,341,176,890,210,788,43,0,0,0,0,0
303105,gm. Okonek,6244,3773,97,519,336,1374,275,1130,42,0,0,0,0,0
303106,gm. Tarnówka,2299,1536,49,265,96,548,104,436,38,0,0,0,0,0
303107,gm. Zakrzewo,3677,2502,49,287,112,785,238,961,70,0,0,0,0,0
303108,gm. Złotów,7337,4748,77,924,293,1536,357,1473,88,0,0,0,0,0
306101,Kalisz,72093,54318,2213,7316,4442,15728,3060,20948,611,0,0,0,0,0
306201,Konin,53263,39488,769,5602,4210,13856,2177,12298,422,154,0,0,0,0
306301,Leszno,45429,34836,1077,5075,4182,7907,2043,14164,388,0,0,0,0,0
306401,Poznań,408994,336290,4606,52891,47464,62649,19026,149654,0,0,0,0,0,0
320101,m. Białogard,16781,11287,150,1086,1008,3378,596,4964,105,0,0,0,0,0
320102,gm. Białogard,5602,3315,63,402,223,1259,239,1087,42,0,0,0,0,0
320103,gm. Karlino,6373,3681,58,403,243,1340,276,1330,31,0,0,0,0,0
320104,gm. Tychowo,5075,3065,55,353,270,1080,230,1035,42,0,0,0,0,0
320201,gm. Bierzwnik,3574,2176,43,266,177,866,127,676,21,0,0,0,0,0
320202,gm. Choszczno,15481,10371,138,1083,1035,3207,517,4202,189,0,0,0,0,0
320203,gm. Drawno,3743,2228,32,289,221,799,173,690,24,0,0,0,0,0
320204,gm. Krzęcin,2618,1578,35,207,139,641,70,462,24,0,0,0,0,0
320205,gm. Pełczyce,5539,3263,67,446,257,1350,244,851,48,0,0,0,0,0
320206,gm. Recz,3913,2327,58,252,210,920,196,634,57,0,0,0,0,0
320301,gm. Czaplinek,8566,5396,81,691,581,1664,393,1886,100,0,0,0,0,0
320302,gm. Drawsko Pomorskie,12589,8133,117,1334,797,2375,439,2984,87,0,0,0,0,0
320303,gm. Kalisz Pomorski,5150,3142,50,447,297,1069,307,949,23,0,0,0,0,0
320305,gm. Wierzchowo,3630,2260,40,491,163,811,145,590,20,0,0,0,0,0
320306,gm. Złocieniec,11747,7594,115,964,628,2690,527,2560,110,0,0,0,0,0
320402,gm. Goleniów,27814,20327,326,2796,1577,5394,1418,8524,222,70,0,0,0,0
320403,gm. Maszewo,6401,4153,81,543,344,1584,315,1229,37,20,0,0,0,0
320404,gm. Nowogard,18329,12196,198,2065,1258,3738,639,4171,97,30,0,0,0,0
320405,gm. Osina,2263,1448,31,213,111,560,93,427,9,4,0,0,0,0
320406,gm. Przybiernów,3750,2352,42,303,142,896,159,774,25,11,0,0,0,0
320407,gm. Stepnica,3540,2131,41,251,187,677,169,769,28,9,0,0,0,0
320501,gm. Brojce,2664,1559,21,219,116,735,72,374,8,14,0,0,0,0
320502,gm. Gryfice,17001,11315,144,1878,1193,3404,601,3961,88,46,0,0,0,0
320503,gm. Karnice,2943,1932,25,286,144,812,124,512,20,9,0,0,0,0
320504,gm. Płoty,6430,3867,63,610,345,1419,242,1118,36,34,0,0,0,0
320507,gm. Rewal,3503,2840,35,381,188,746,158,1298,23,11,0,0,0,0
320508,gm. Trzebiatów,11628,7374,121,1089,586,2426,355,2671,75,51,0,0,0,0
320601,gm. Banie,4611,2660,44,304,207,1095,170,785,44,11,0,0,0,0
320602,gm. Cedynia,3198,1883,42,222,125,613,108,744,22,7,0,0,0,0
320603,gm. Chojna,10091,6519,94,776,591,2380,393,2170,95,20,0,0,0,0
320604,gm. Gryfino,22908,16567,262,1640,1483,5399,1035,6473,165,110,0,0,0,0
320605,gm. Mieszkowice,5084,3195,61,459,194,1114,216,1099,37,15,0,0,0,0
320606,gm. Moryń,3208,2014,46,249,124,773,107,679,33,3,0,0,0,0
320607,gm. Stare Czarnowo,2886,1990,43,241,142,843,124,574,20,3,0,0,0,0
320608,gm. Trzcińsko-Zdrój,3887,2480,41,375,197,957,145,710,41,14,0,0,0,0
320609,gm. Widuchowa,3910,2421,25,226,161,973,148,832,46,10,0,0,0,0
320701,gm. Dziwnów,3684,2818,38,286,260,709,123,1357,36,9,0,0,0,0
320702,gm. Golczewo,4327,2755,40,540,205,972,190,770,33,5,0,0,0,0
320703,gm. Kamień Pomorski,10826,7236,100,872,762,2100,369,2929,76,28,0,0,0,0
320704,gm. Międzyzdroje,5343,3721,60,356,280,1002,184,1776,39,24,0,0,0,0
320705,gm. Świerzno,3091,1827,18,373,143,584,94,600,11,4,0,0,0,0
320706,gm. Wolin,9042,5803,90,656,434,2004,392,2124,53,50,0,0,0,0
320801,m. Kołobrzeg,38988,29695,280,3081,2606,8499,1280,13492,457,0,0,0,0,0
320802,gm. Dygowo,4171,2590,45,446,199,915,169,792,24,0,0,0,0,0
320803,gm. Gościno,3935,2448,49,269,191,806,177,892,64,0,0,0,0,0
320804,gm. Kołobrzeg,8735,6365,71,745,517,1813,337,2770,112,0,0,0,0,0
320805,gm. Rymań,2892,1784,38,240,124,726,103,529,24,0,0,0,0,0
320806,gm. Siemyśl,2973,1986,49,278,131,655,128,726,19,0,0,0,0,0
320807,gm. Ustronie Morskie,3798,2878,30,379,269,948,161,1053,38,0,0,0,0,0
320901,gm. Będzino,6617,4286,83,623,296,1478,327,1402,77,0,0,0,0,0
320902,gm. Biesiekierz,4751,3418,73,517,264,875,250,1409,30,0,0,0,0,0
320903,gm. Bobolice,6660,4048,96,572,281,1563,277,1214,45,0,0,0,0,0
320904,gm. Manowo,4225,2897,69,441,227,752,210,1154,44,0,0,0,0,0
320905,gm. Mielno,5080,4134,85,515,322,1323,242,1571,76,0,0,0,0,0
320906,gm. Polanów,6256,3713,85,439,236,1316,245,1334,58,0,0,0,0,0
320907,gm. Sianów,10259,6847,138,1458,496,2003,486,2192,74,0,0,0,0,0
320908,gm. Świeszyno,6074,4385,94,625,327,1023,278,1977,61,0,0,0,0,0
321001,gm. Barlinek,13790,9254,134,871,693,2971,556,3846,120,63,0,0,0,0
321002,gm. Boleszkowice,2093,1374,25,178,131,413,100,476,30,21,0,0,0,0
321003,gm. Dębno,14667,9616,181,1102,763,2873,644,3858,144,51,0,0,0,0
321004,gm. Myślibórz,14405,9115,144,924,1690,3079,438,2683,79,78,0,0,0,0
321005,gm. Nowogródek Pomorski,2535,1532,39,246,171,522,90,440,13,11,0,0,0,0
321101,gm. Dobra (Szczecińska),19835,16793,208,2609,1510,2780,929,8553,171,33,0,0,0,0
321102,gm. Kołbaskowo,10568,8270,138,1098,721,1535,513,4157,75,33,0,0,0,0
321103,gm. Nowe Warpno,1218,838,17,108,80,212,44,364,3,10,0,0,0,0
321104,gm. Police,29077,21036,376,2517,1878,6301,1378,8247,246,93,0,0,0,0
321201,gm. Bielice,2302,1479,36,182,103,683,116,341,15,3,0,0,0,0
321202,gm. Kozielice,1854,1128,37,169,77,539,73,202,26,5,0,0,0,0
321203,gm. Lipiany,4188,2573,40,622,152,987,121,613,29,9,0,0,0,0
321204,gm. Przelewice,3675,2234,56,245,187,963,136,614,18,15,0,0,0,0
321205,gm. Pyrzyce,13995,9627,193,1070,813,3816,566,2917,168,84,0,0,0,0
321206,gm. Warnice,2473,1594,38,189,115,794,117,315,24,2,0,0,0,0
321301,m. Darłowo,10050,6966,158,698,592,1957,324,3154,83,0,0,0,0,0
321302,m. Sławno,8813,5941,118,566,461,1954,408,2363,71,0,0,0,0,0
321303,gm. Darłowo,6996,4861,123,653,381,1625,292,1714,73,0,0,0,0,0
321304,gm. Malechowo,4686,2962,97,360,211,1219,217,817,41,0,0,0,0,0
321305,gm. Postomino,5761,3800,116,516,268,1459,281,1110,50,0,0,0,0,0
321306,gm. Sławno,6353,3752,82,432,291,1502,322,1074,49,0,0,0,0,0
321401,m. Stargard,48869,36179,794,4359,3188,10309,2083,14902,427,117,0,0,0,0
